,penalty,distance,damage
0,3.178909257065341,182.10907429346597,0.0
1,4.562644175117595,74.6209443746041,22.752971649169922
2,4.445127877461144,55.48721225388562,0.0
3,4.521024025258734,47.89759747412668,0.0
4,3.1929587319504087,180.70412680495915,0.0
5,4.2129912279887405,78.70087720112603,0.0
6,3.423109550251046,157.68937754751124,0.00029409138369373977
7,4.4224116602667065,57.75883397332938,0.0
8,4.273495902885613,72.65040971143873,0.0
9,4.31336809240132,71.32167305906975,3.601552963256836
10,4.500472114589994,49.95278854100065,0.0
11,4.272024419056318,72.79755809436823,0.0
12,4.347826692095179,65.21733079048212,0.0
13,4.507589246369526,49.241075363047415,0.0
14,4.598354465393447,40.1645534606554,0.0
15,4.592283157534269,60.20739347256252,14.739361763000488
